xcord,ycord,zcord,carbon,year,plot,state,sizeclass,DBH,commonname,scientificname
319905.8693,4092216.322,2039.6700439453125,0.146619365,2004,bc1,Dead,2,27.9,Incense Cedar,Calocedrus decurrens
319905.6693,4092216.622,2039.699951171875,0.013902191,2004,bc1,Dead,1,9.8,Incense Cedar,Calocedrus decurrens
319909.2693,4092220.922,2039.81005859375,0.011293003,2004,bc1,Dead,1,9,White Fir,Abies concolor
319907.6693,4092223.722,2039.9000244140625,0.007399993,2004,bc1,Dead,1,7.4,Incense Cedar,Calocedrus decurrens
319907.1693,4092225.022,2039.9000244140625,0.003076899,2004,bc1,Dead,1,5,Incense Cedar,Calocedrus decurrens
319907.0693,4092225.722,2039.989990234375,0.003076899,2004,bc1,Dead,1,5,Incense Cedar,Calocedrus decurrens
319910.5693,4092215.422,2040.1300048828125,0.00768846,2004,bc1,Dead,1,8,Jeffrey Pine,Pinus jeffreyi
319923.2693,4092219.922,2040.6400146484375,0.029530258,2004,bc1,Live,1,13.7,Incense Cedar,Calocedrus decurrens
319922.6693,4092220.122,2040.6400146484375,0.085816948,2004,bc1,Live,2,22,Incense Cedar,Calocedrus decurrens
319922.6693,4092220.722,2040.6600341796875,0.058077264,2004,bc1,Live,1,18.5,Incense Cedar,Calocedrus decurrens
319909.6193,4092236.572,2040.3800048828125,8.178403287,2004,bc1,Dead,6,128.5,White Fir,Abies concolor
319911.0693,4092223.322,2039.969970703125,0.101493192,2004,bc1,Live,2,23.7,Incense Cedar,Calocedrus decurrens
319912.0693,4092229.222,2040.199951171875,0.064637555,2004,bc1,Dead,1,19.4,Incense Cedar,Calocedrus decurrens
319912.6693,4092247.222,2041.510009765625,0.007442034,2004,bc1,Live,1,7.6,White Fir,Abies concolor
319915.4693,4092251.622,2042.239990234375,0.010386711,2004,bc1,Dead,1,8.7,White Fir,Abies concolor
319956.8693,4092213.522,2039.719970703125,0.018023346,2004,bc1,Dead,1,11,Incense Cedar,Calocedrus decurrens
319953.7693,4092214.622,2040.2099609375,0.057604215,2004,bc1,Live,1,17.4,White Fir,Abies concolor
319942.0193,4092211.672,2040.9200439453125,9.691217652,2004,bc1,Live,6,137.6,White Fir,Abies concolor
319937.7693,4092228.622,2041.0699462890625,0.060093317,2004,bc1,Dead,1,17.7,White Fir,Abies concolor
319936.3693,4092249.722,2042.5,0.053920055,2004,bc1,Dead,1,17.9,Incense Cedar,Calocedrus decurrens
319935.3693,4092250.622,2042.6500244140625,0.012244928,2004,bc1,Dead,1,9.3,White Fir,Abies concolor
319933.8693,4092249.622,2042.489990234375,0.135756719,2004,bc1,Live,2,24.6,White Fir,Abies concolor
319934.6693,4092249.822,2042.5,5.387853466,2004,bc1,Live,6,108.6,White Fir,Abies concolor
319932.3693,4092235.222,2041.219970703125,0.013934835,2004,bc1,Dead,1,9.8,White Fir,Abies concolor
319931.4693,4092235.472,2041.1800537109375,1.439405163,2004,bc1,Dead,4,65,White Fir,Abies concolor
319928.7693,4092234.422,2041.02001953125,0.084363596,2004,bc1,Dead,2,20.3,White Fir,Abies concolor
319924.4693,4092234.522,2041.1500244140625,0.073495808,2004,bc1,Dead,1,19.2,White Fir,Abies concolor
319923.4693,4092234.322,2041.06005859375,0.022046278,2004,bc1,Dead,1,11.8,White Fir,Abies concolor
319922.4693,4092232.922,2040.9599609375,0.10884138,2004,bc1,Dead,2,22.5,White Fir,Abies concolor
319918.2693,4092231.572,2040.75,6.591914777,2004,bc1,Dead,6,117.8,White Fir,Abies concolor
319916.0693,4092231.022,2040.43994140625,0.019917877,2004,bc1,Dead,1,11.5,Incense Cedar,Calocedrus decurrens
319919.4693,4092225.722,2040.56005859375,0.013586394,2004,bc1,Dead,1,9.7,White Fir,Abies concolor
319910.8693,4092214.122,2040.0899658203125,6.693392192,2004,bc1,Live,6,129.7,Jeffrey Pine,Pinus jeffreyi
319911.9693,4092218.222,2040.0699462890625,0.072388636,2004,bc1,Dead,2,20.4,Incense Cedar,Calocedrus decurrens
319914.4693,4092217.522,2040.260009765625,0.063889282,2004,bc1,Dead,1,19.3,Incense Cedar,Calocedrus decurrens
319918.6693,4092212.422,2040.3199462890625,0.004506957,2004,bc1,Dead,1,6.2,White Fir,Abies concolor
319923.8693,4092216.322,2040.6199951171875,0.055979625,2004,bc1,Dead,1,17.2,White Fir,Abies concolor
319928.5693,4092216.122,2041.02001953125,0.13035528,2004,bc1,Live,2,24.2,White Fir,Abies concolor
319911.4593,4092237.572,2040.6300048828125,3.816040093,2004,bc1,Live,5,94.5,White Fir,Abies concolor
319912.4393,4092235.912,2040.47998046875,0.013902191,2004,bc1,Dead,1,9.8,Incense Cedar,Calocedrus decurrens
319922.3893,4092245.202,2041.81005859375,2.509019899,2004,bc1,Live,4,79.8,White Fir,Abies concolor
319921.7593,4092247.442,2042.0699462890625,0.055977148,2004,bc1,Live,1,18.2,Incense Cedar,Calocedrus decurrens
319918.5093,4092245.892,2041.760009765625,3.978299077,2004,bc1,Live,5,96.1,Red Fir,Abies magnifica
319910.5393,4092246.542,2041.300048828125,3.325489653,2004,bc1,Live,5,89.4,Red Fir,Abies magnifica
319906.6793,4092242.292,2040.5699462890625,0.019917877,2004,bc1,Live,1,11.5,Incense Cedar,Calocedrus decurrens
319907.2393,4092245.182,2040.7900390625,0.064382343,2004,bc1,Live,1,18.2,White Fir,Abies concolor
319909.2793,4092250.012,2041.6300048828125,0.014876773,2004,bc1,Live,1,10.1,Incense Cedar,Calocedrus decurrens
319903.3293,4092243.742,2040.43994140625,0.080308055,2004,bc1,Dead,1,19.9,Red Fir,Abies magnifica
319902.5593,4092248.592,2041.1400146484375,0.025790946,2004,bc1,Live,1,12.9,Incense Cedar,Calocedrus decurrens
319899.7793,4092248.352,2041.06005859375,0.019379114,2004,bc1,Live,1,11.2,White Fir,Abies concolor
319886.7393,4092250.412,2041.0400390625,0.035673557,2004,bc1,Live,1,14.9,Incense Cedar,Calocedrus decurrens
319897.6693,4092244.872,2040.5999755859375,0.017657071,2004,bc1,Live,1,10.9,Incense Cedar,Calocedrus decurrens
319896.8893,4092244.452,2040.4300537109375,2.849373227,2004,bc1,Live,5,84,Red Fir,Abies magnifica
319894.3993,4092241.262,2040.1500244140625,0.007856095,2004,bc1,Dead,1,7.6,Incense Cedar,Calocedrus decurrens
319892.3493,4092244.032,2040.2900390625,0.051905798,2004,bc1,Live,1,17.6,Incense Cedar,Calocedrus decurrens
319885.3393,4092245.042,2040.6099853515625,0.085816948,2004,bc1,Live,2,22,Incense Cedar,Calocedrus decurrens
319886.1893,4092241.882,2040.4000244140625,3.756230432,2004,bc1,Live,5,93.9,Red Fir,Abies magnifica
319886.0793,4092240.732,2040.3699951171875,0.040131372,2004,bc1,Live,1,15.7,Incense Cedar,Calocedrus decurrens
319882.4493,4092239.342,2040.260009765625,0.08333852,2004,bc1,Live,2,20.2,White Fir,Abies concolor
