xcord,ycord,zcord,carbon,year,plot,state,sizeclass,DBH,commonname,scientificname
319858.4134,4092000.596,2010.25,0.00607676,2004,un1,Live,1,7,White Fir,Abies concolor
319859.1434,4092000.576,2010.1700439453125,0.09174986,2004,un1,Live,2,21,White Fir,Abies concolor
319858.7134,4092001.106,2010.1700439453125,0.09174986,2004,un1,Live,2,21,White Fir,Abies concolor
319861.7734,4092000.096,2009.699951171875,0.17096106,2004,un1,Live,2,27,White Fir,Abies concolor
319860.7534,4092001.426,2009.97998046875,0.204068438,2004,un1,Live,2,29,White Fir,Abies concolor
319863.2434,4091999.296,2009.4599609375,0.541629221,2004,un1,Live,3,43,White Fir,Abies concolor
319865.5334,4092001.686,2009.31005859375,0.054382707,2004,un1,Live,1,17,White Fir,Abies concolor
319859.6934,4092007.386,2011.030029296875,0.046807714,2004,un1,Live,1,16,White Fir,Abies concolor
319861.2234,4092009.156,2011,0.452744451,2004,un1,Live,2,40,White Fir,Abies concolor
319860.7234,4092011.506,2011.1500244140625,0.081310767,2004,un1,Live,1,20,White Fir,Abies concolor
319859.6134,4092011.316,2011.239990234375,0.187077649,2004,un1,Live,2,28,White Fir,Abies concolor
319863.3934,4092013.356,2010.8599853515625,0.039900826,2004,un1,Live,1,15,White Fir,Abies concolor
319862.8934,4092012.976,2010.8599853515625,0.002655783,2004,un1,Live,1,5,White Fir,Abies concolor
319862.2434,4092013.426,2011.0699462890625,0.062645541,2004,un1,Live,1,18,White Fir,Abies concolor
319862.5534,4092014.246,2010.8800048828125,0.01853536,2004,un1,Live,1,11,White Fir,Abies concolor
319866.4434,4092015.476,2010.1700439453125,0.014647586,2004,un1,Live,1,10,White Fir,Abies concolor
319867.0234,4092016.596,2009.989990234375,0.028009104,2004,un1,Live,1,13,White Fir,Abies concolor
319867.0034,4092017.096,2009.989990234375,0.033641657,2004,un1,Live,1,14,White Fir,Abies concolor
319867.5334,4092013.836,2009.6099853515625,1.247068955,2004,un1,Dead,4,65,Red Fir,Abies magnifica
319863.7034,4091960.306,2001.9300537109375,0.114929233,2004,un1,Live,2,23,White Fir,Abies concolor
319865.1634,4091960.156,2001.7900390625,0.127703527,2004,un1,Live,2,24,White Fir,Abies concolor
319882.7534,4092003.316,2005.8199462890625,0.452744451,2004,un1,Live,2,40,White Fir,Abies concolor
319883.7034,4092005.506,2006.06005859375,0.00607676,2004,un1,Live,1,7,White Fir,Abies concolor
319883.7734,4092005.846,2006.06005859375,0.01853536,2004,un1,Live,1,11,White Fir,Abies concolor
319876.0534,4092003.766,2007.7900390625,1.227956218,2004,un1,Dead,4,68,White Fir,Abies concolor
319875.0134,4092005.606,2007.97998046875,3.806615525,2004,un1,Dead,6,107,N/A,N/A
319874.9334,4092006.636,2007.949951171875,0.046807714,2004,un1,Live,1,16,White Fir,Abies concolor
319880.9534,4092008.066,2006.719970703125,0.002655783,2004,un1,Live,1,5,White Fir,Abies concolor
319892.5834,4091975.586,2000.423,0.008445338,2004,un1,Live,1,8,Red Fir,Abies magnifica
319861.0134,4091960.696,2002.3800048828125,0.081310767,2004,un1,Live,1,20,White Fir,Abies concolor
319842.6334,4092042.656,2017.06005859375,6.901511532,2004,un1,Live,6,120,White Fir,Abies concolor
319841.7334,4092043.546,2017.31005859375,3.381117849,2004,un1,Live,5,90,White Fir,Abies concolor
319841.3834,4092021.066,2014.969970703125,0.32487167,2004,un1,Dead,2,38,White Fir,Abies concolor
319844.5934,4092026.266,2015.1800537109375,0.134189398,2004,un1,Live,2,26,Jeffrey Pine,Pinus jeffreyi
319845.9834,4092026.626,2015.1500244140625,0.141289597,2004,un1,Live,2,25,White Fir,Abies concolor
319845.9134,4092030.946,2015.5400390625,0.711415569,2004,un1,Live,3,48,White Fir,Abies concolor
319847.4334,4092028.436,2015.0899658203125,0.711415569,2004,un1,Live,3,48,White Fir,Abies concolor
319848.7234,4092027.266,2014.760009765625,0.204068438,2004,un1,Live,2,29,White Fir,Abies concolor
319847.0134,4092032.436,2015.3299560546875,0.302646916,2004,un1,Live,2,34,White Fir,Abies concolor
319847.0134,4092032.446,2015.3299560546875,0.221948298,2004,un1,Live,2,30,White Fir,Abies concolor
319847.0134,4092031.236,2015.2900390625,0.014647586,2004,un1,Live,1,10,White Fir,Abies concolor
319851.2334,4092035.946,2014.699951171875,8.907351601,2004,un1,Live,6,133,White Fir,Abies concolor
319849.3534,4092015.016,2013.6600341796875,0.039900826,2004,un1,Live,1,15,White Fir,Abies concolor
319848.9234,4092012.986,2013.260009765625,0.01853536,2004,un1,Live,1,11,White Fir,Abies concolor
