xcord,ycord,biomass,year
33,339,68.3015,2010
34,339,75.3329,2010
35,339,80.5253,2010
36,339,81.1783,2010
37,339,82.4167,2010
38,339,93.7462,2010
39,339,90.7627,2010
40,339,89.5513,2010
41,339,87.8805,2010
42,339,80.4067,2010
43,339,82.7013,2010
44,339,76.2265,2010
45,339,75.8309,2010
46,339,84.4869,2010
47,339,75.2082,2010
48,339,72.5606,2010
49,339,74.7386,2010
50,339,68.5117,2010
51,339,62.6859,2010
52,339,64.0648,2010
53,339,60.5491,2010
54,339,58.8899,2010
55,339,58.4873,2010
56,339,58.6157,2010
57,339,59.9681,2010
58,339,59.9795,2010
59,339,59.0337,2010
60,339,57.1097,2010
61,339,55.5007,2010
62,339,55.6301,2010
63,339,52.8942,2010
64,339,52.0607,2010
65,339,53.7371,2010
66,339,57.8182,2010
1,338,103.103,2010
2,338,105.376,2010
3,338,111.61,2010
4,338,115.647,2010
5,338,115.407,2010
6,338,108.062,2010
7,338,116.214,2010
8,338,119.005,2010
9,338,98.2204,2010
10,338,98.2893,2010
11,338,79.4702,2010
12,338,102.494,2010
13,338,107.719,2010
14,338,108.538,2010
15,338,107.443,2010
16,338,110.681,2010
17,338,110.841,2010
18,338,105.338,2010
19,338,104.517,2010
20,338,102.672,2010
21,338,106.799,2010
22,338,94.9201,2010
23,338,91.0992,2010
24,338,85.3652,2010
25,338,81.4975,2010
26,338,69.6668,2010
27,338,77.495,2010
28,338,74.6035,2010
29,338,78.0654,2010
30,338,74.0316,2010
31,338,70.5931,2010
32,338,74.0189,2010
33,338,65.528,2010
34,338,74.985,2010
35,338,79.6205,2010
36,338,81.8537,2010
37,338,85.48,2010
38,338,90.9495,2010
39,338,90.4137,2010
40,338,85.8124,2010
41,338,85.6961,2010
42,338,85.8743,2010
43,338,81.7023,2010
44,338,77.1469,2010
45,338,78.1255,2010
46,338,82.6552,2010
47,338,84.3333,2010
48,338,78.5362,2010
49,338,67.4162,2010
50,338,64.0009,2010
51,338,61.9025,2010
52,338,61.0199,2010
53,338,59.9541,2010
54,338,61.4831,2010
55,338,60.0083,2010
56,338,58.8664,2010
57,338,58.7444,2010
58,338,58.4382,2010
59,338,59.5704,2010
60,338,54.9712,2010
61,338,55.965,2010
62,338,54.8806,2010
63,338,53.9667,2010
64,338,52.5802,2010
65,338,51.4563,2010
66,338,52.1031,2010
67,338,50.257,2010
1,337,106.353,2010
2,337,108.338,2010
3,337,113.772,2010
4,337,120.274,2010
5,337,114.245,2010
6,337,116.734,2010
7,337,118.866,2010
8,337,109.096,2010
9,337,93.3543,2010
10,337,100.357,2010
11,337,95.7812,2010
12,337,102.916,2010
13,337,107.045,2010
14,337,111.059,2010
15,337,119.513,2010
16,337,107.891,2010
17,337,103.569,2010
18,337,105.635,2010
19,337,104.602,2010
20,337,106.299,2010
21,337,108.876,2010
22,337,98.6249,2010
23,337,89.3792,2010
24,337,87.0055,2010
25,337,81.1657,2010
26,337,76.3376,2010
27,337,76.2194,2010
28,337,81.6077,2010
29,337,86.0457,2010
30,337,77.9599,2010
31,337,73.4765,2010
32,337,72.2625,2010
33,337,66.9176,2010
34,337,67.2197,2010
35,337,74.7312,2010
36,337,81.3634,2010
37,337,84.3046,2010
38,337,82.802,2010
39,337,87.7968,2010
40,337,79.9422,2010
41,337,88.3865,2010
42,337,82.993,2010
43,337,73.2551,2010
44,337,76.8473,2010
45,337,85.9736,2010
46,337,87.426,2010
47,337,87.5094,2010
48,337,82.9216,2010
49,337,72.0164,2010
50,337,65.1192,2010
51,337,61.8196,2010
52,337,61.4573,2010
53,337,60.9846,2010
54,337,58.0357,2010
55,337,59.7507,2010
56,337,60.0395,2010
57,337,57.5204,2010
58,337,59.7481,2010
59,337,57.6986,2010
60,337,54.7585,2010
61,337,54.7803,2010
62,337,54.9694,2010
63,337,56.4069,2010
64,337,53.3785,2010
65,337,52.9291,2010
66,337,50.8596,2010
67,337,51.2814,2010
68,337,50.257,2010
1,336,104.831,2010
2,336,110.052,2010
3,336,106.118,2010
4,336,111.203,2010
5,336,113.312,2010
6,336,117.159,2010
7,336,108.6,2010
8,336,93.4453,2010
9,336,101.959,2010
10,336,103.501,2010
11,336,100.32,2010
