xcord,ycord,zcord,carbon,year,plot,state,sizeclass,DBH,commonname,scientificname
320027.1786,4093104.896,2137.89990234375,4.479127073,2004,us3,Dead,6,129.5,Incense Cedar,Calocedrus decurrens
320038.9486,4093108.996,2141.739990234375,0.119942581,2004,us3,Live,2,23.4,White Fir,Abies concolor
320044.1186,4093104.846,2142.2099609375,5.383610473,2004,us3,Live,6,118.6,Jeffrey Pine,Pinus jeffreyi
320044.3286,4093110.546,2143.080078125,0.096137696,2004,us3,Live,2,21.4,White Fir,Abies concolor
320045.6086,4093111.376,2143.639892578125,0.074446963,2004,us3,Live,1,19.3,White Fir,Abies concolor
320070.1886,4093114.326,2145.6201171875,0.011293003,2004,us3,Dead,1,9,White Fir,Abies concolor
320061.8186,4093116.466,2146.02001953125,0.60623761,2004,us3,Live,3,45,White Fir,Abies concolor
320063.5086,4093119.756,2146.5400390625,2.917681847,2004,us3,Dead,5,86.4,White Fir,Abies concolor
320057.4386,4093122.436,2147.110107421875,1.029836112,2004,us3,Dead,3,56.8,White Fir,Abies concolor
320055.1786,4093116.836,2146.050048828125,0.017713935,2004,us3,Live,1,10.8,White Fir,Abies concolor
320051.9686,4093118.406,2146.110107421875,0.154224426,2004,us3,Live,2,25.9,White Fir,Abies concolor
320049.6486,4093116.746,2145.780029296875,4.102649252,2004,us3,Live,5,97.3,White Fir,Abies concolor
320048.0486,4093118.166,2145.77001953125,0.055979625,2004,us3,Live,1,17.2,White Fir,Abies concolor
320047.8486,4093117.696,2145.77001953125,0.177303755,2004,us3,Live,2,27.4,White Fir,Abies concolor
320049.8786,4093121.356,2146.530029296875,0.07161536,2004,us3,Dead,1,19,White Fir,Abies concolor
320047.7986,4093120.576,2146.22998046875,0.133039634,2004,us3,Live,2,24.4,White Fir,Abies concolor
320032.0586,4093141.066,2146.570068359375,0.003654311,2004,us3,Live,1,5.4,Incense Cedar,Calocedrus decurrens
320033.5286,4093140.216,2147.090087890625,0.007177634,2004,us3,Live,1,7.3,Incense Cedar,Calocedrus decurrens
320033.5686,4093141.186,2147.22998046875,0.012359224,2004,us3,Live,1,9.3,Incense Cedar,Calocedrus decurrens
320039.1886,4093122.446,2144.5400390625,0.126148523,2004,us3,Live,2,26.1,Incense Cedar,Calocedrus decurrens
320029.1586,4093123.036,2141.719970703125,0.021563405,2004,us3,Dead,1,12,White Fir,Abies concolor
320033.8986,4093121.026,2142.7900390625,0.111403642,2004,us3,Live,2,24.7,Incense Cedar,Calocedrus decurrens
