xcord,ycord,zcord,carbon,year,plot,state,sizeclass,DBH,commonname,scientificname
320369.9075,4092028.468,2025.3699951171875,0.27833137,2004,bn2,Live,2,35.1,Sugar Pine,Pinus lambertiana
320371.0375,4092030.528,2025.3499755859375,0.042689718,2004,bn2,Dead,1,13.2,California Black Oak,Quercus kelloggii
320370.5675,4092029.138,2025.0799560546875,0.017807776,2004,bn2,Dead,1,9.2,California Black Oak,Quercus kelloggii
320366.3675,4092038.658,2027.8599853515625,0.299607055,2004,bn2,Live,2,38.3,Incense Cedar,Calocedrus decurrens
320361.9375,4092045.278,2029.2099609375,5.517153928,2004,bn2,Live,6,119.8,Sugar Pine,Pinus lambertiana
320364.1375,4092042.968,2028.8199462890625,0.20115954,2004,bn2,Live,2,32.1,Incense Cedar,Calocedrus decurrens
320361.1275,4092043.608,2029.6099853515625,0.15504577,2004,bn2,Live,2,28.6,Incense Cedar,Calocedrus decurrens
320360.9675,4092040.448,2029.75,0.01736846,2004,bn2,Dead,1,11.2,Jeffrey Pine,Pinus jeffreyi
320362.3375,4092037.288,2029.1600341796875,0.133905737,2004,bn2,Live,2,26.8,Incense Cedar,Calocedrus decurrens
320358.1075,4092039.748,2030.6500244140625,0.599957455,2004,bn2,Live,3,52.1,Incense Cedar,Calocedrus decurrens
320359.4675,4092042.418,2030.5,0.019147395,2004,bn2,Live,1,11.3,Incense Cedar,Calocedrus decurrens
320355.9775,4092036.268,2031.300048828125,0.137309406,2004,bn2,Live,2,27.1,Incense Cedar,Calocedrus decurrens
320356.5475,4092034.998,2031,0.08320198,2004,bn2,Live,2,21.7,Incense Cedar,Calocedrus decurrens
320354.0675,4092036.858,2031.6400146484375,0.049286437,2004,bn2,Dead,1,17.2,Incense Cedar,Calocedrus decurrens
320360.3075,4092048.158,2029.18994140625,0.020705342,2004,bn2,Live,1,11.7,Incense Cedar,Calocedrus decurrens
320360.5075,4092049.938,2028.56005859375,0.015547005,2004,bn2,Live,1,10.3,Incense Cedar,Calocedrus decurrens
320362.0975,4092054.078,2027.52001953125,0.006367068,2004,bn2,Live,1,7.4,Sugar Pine,Pinus lambertiana
320373.1075,4092051.368,2024.4200439453125,0.157501598,2004,bn2,Live,2,28.8,Incense Cedar,Calocedrus decurrens
320383.8175,4092080.818,2016.4200439453125,0.025420998,2004,bn2,Dead,1,12.5,White Fir,Abies concolor
320381.9675,4092079.408,2017.0400390625,0.062626792,2004,bn2,Dead,1,19,Sugar Pine,Pinus lambertiana
320377.9075,4092080.998,2017.780029296875,0.003989161,2004,bn2,Dead,1,5.9,White Fir,Abies concolor
320373.7275,4092081.108,2018.72998046875,0.166294296,2004,bn2,Live,2,26.7,White Fir,Abies concolor
320373.9175,4092080.088,2018.8699951171875,0.154224426,2004,bn2,Live,2,25.9,White Fir,Abies concolor
320375.0975,4092074.808,2019.300048828125,1.315152173,2004,bn2,Live,4,61.5,White Fir,Abies concolor
320369.9175,4092072.228,2020.969970703125,0.05127126,2004,bn2,Live,1,16.6,White Fir,Abies concolor
320371.7475,4092074.628,2020.0400390625,0.061787754,2004,bn2,Live,1,17.9,White Fir,Abies concolor
320374.0175,4092072.158,2019.969970703125,0.19887852,2004,bn2,Live,2,28.7,White Fir,Abies concolor
320379.4675,4092070.388,2018.8900146484375,1.466331372,2004,bn2,Live,4,69.5,Sugar Pine,Pinus lambertiana
320379.1575,4092071.028,2018.6300048828125,0.235001029,2004,bn2,Live,2,30.7,White Fir,Abies concolor
320379.9375,4092069.478,2018.719970703125,0.006292889,2004,bn2,Dead,1,7.1,White Fir,Abies concolor
320379.3175,4092065.128,2019.72998046875,0.079785365,2004,bn2,Live,2,21.3,Incense Cedar,Calocedrus decurrens
320386.7375,4092082.758,2015.5999755859375,2.651723463,2004,bn2,Live,5,81.6,White Fir,Abies concolor
320387.6775,4092084.028,2015.2099609375,0.045373531,2004,bn2,Dead,1,15.8,White Fir,Abies concolor
320389.8975,4092084.348,2014.72998046875,0.135035004,2004,bn2,Dead,2,26.9,Incense Cedar,Calocedrus decurrens
320387.1275,4092086.808,2015.280029296875,0.018768498,2004,bn2,Dead,1,11.2,Incense Cedar,Calocedrus decurrens
320388.8775,4092087.588,2014.6600341796875,0.009525317,2004,bn2,Live,1,8.4,White Fir,Abies concolor
320391.0375,4092093.838,2013.56005859375,0.019530518,2004,bn2,Live,1,11.4,Incense Cedar,Calocedrus decurrens
320390.8175,4092094.598,2013.5400390625,0.081310767,2004,bn2,Live,1,20,White Fir,Abies concolor
320391.0075,4092098.648,2013.449951171875,0.332137433,2004,bn2,Live,2,35.3,White Fir,Abies concolor
320393.2675,4092101.998,2012.81005859375,0.041229724,2004,bn2,Dead,1,15.2,White Fir,Abies concolor
320392.6875,4092096.928,2012.8499755859375,0.042808243,2004,bn2,Dead,1,15.8,White Fir,Abies concolor
320392.5975,4092093.828,2013.0899658203125,0.504933245,2004,bn2,Live,3,41.8,White Fir,Abies concolor
320393.4975,4092094.788,2013.050048828125,0.283182318,2004,bn2,Live,2,33.1,White Fir,Abies concolor
320394.3675,4092088.308,2013.22998046875,0.011605205,2004,bn2,Live,1,9.1,White Fir,Abies concolor
320395.7675,4092088.388,2012.800048828125,0.422511088,2004,bn2,Live,2,38.9,White Fir,Abies concolor
320396.3575,4092085.778,2012.8499755859375,0.024427461,2004,bn2,Live,1,12.3,White Fir,Abies concolor
320395.5975,4092087.278,2012.8299560546875,0.055177717,2004,bn2,Live,1,17.1,White Fir,Abies concolor
320395.0675,4092084.358,2013.27001953125,1.687216638,2004,bn2,Live,4,68,White Fir,Abies concolor
320397.0975,4092091.638,2012.2099609375,0.017713935,2004,bn2,Live,1,10.8,White Fir,Abies concolor
320396.7175,4092094.888,2011.9599609375,0.183784876,2004,bn2,Live,2,27.8,White Fir,Abies concolor
320397.5475,4092095.028,2011.6700439453125,1.211644344,2004,bn2,Live,3,59.5,White Fir,Abies concolor
320399.6675,4092095.938,2010.6700439453125,0.117419933,2004,bn2,Dead,2,23.2,White Fir,Abies concolor
320398.4375,4092101.248,2011.2099609375,0.390941641,2004,bn2,Live,2,37.7,White Fir,Abies concolor
320398.2975,4092102.378,2011.1800537109375,0.044424537,2004,bn2,Dead,1,17.3,White Fir,Abies concolor
320383.6475,4092087.918,2015.75,3.503541017,2004,bn2,Live,5,91.3,White Fir,Abies concolor
320384.3075,4092082.618,2016.3399658203125,1.897603312,2004,bn2,Live,4,71.3,White Fir,Abies concolor
320360.6275,4092004.418,2024.8199462890625,0.020118493,2004,bn2,Dead,1,11.9,Jeffrey Pine,Pinus jeffreyi
320321.2075,4091989.828,2020.5699462890625,0.596268615,2004,bn2,Live,3,44.7,White Fir,Abies concolor
320325.8275,4091987.208,2020.6700439453125,0.707747091,2004,bn2,Live,3,47.9,White Fir,Abies concolor
320321.3475,4091983.118,2019.4599609375,1.019619818,2004,bn2,Live,3,55.5,White Fir,Abies concolor
320321.2875,4091984.358,2019.5899658203125,0.599233116,2004,bn2,Dead,3,48.5,White Fir,Abies concolor
320322.3175,4091981.618,2019.43994140625,0.43915827,2004,bn2,Dead,3,40.3,White Fir,Abies concolor
320324.4175,4091980.028,2019.3299560546875,2.340964469,2004,bn2,Live,4,77.6,White Fir,Abies concolor
320326.0975,4091982.908,2020.010009765625,0.851112846,2004,bn2,Live,3,51.6,White Fir,Abies concolor
320330.4175,4091983.198,2020.449951171875,0.069763937,2004,bn2,Live,1,18.8,White Fir,Abies concolor
320330.1775,4091981.488,2020.1199951171875,0.011922505,2004,bn2,Live,1,9.2,White Fir,Abies concolor
320335.2475,4091983.888,2021.1600341796875,2.081857296,2004,bn2,Dead,4,79.8,White Fir,Abies concolor
320334.7775,4091981.208,2020.72998046875,0.589677372,2004,bn2,Live,3,44.5,White Fir,Abies concolor
320330.4475,4091980.098,2019.969970703125,0.137127576,2004,bn2,Live,2,24.7,White Fir,Abies concolor
320330.9875,4091976.578,2019.550048828125,1.572723436,2004,bn2,Live,4,66.1,White Fir,Abies concolor
320328.7175,4091976.618,2019.4100341796875,0.026831472,2004,bn2,Live,1,13.4,Sugar Pine,Pinus lambertiana
320332.7775,4091971.958,2018.97998046875,0.343918077,2004,bn2,Live,2,35.8,White Fir,Abies concolor
320345.6475,4091976.598,2020.43994140625,0.032465706,2004,bn2,Dead,1,13.8,White Fir,Abies concolor
320347.5875,4091975.458,2020.0999755859375,4.489504024,2004,bn2,Live,6,100.9,White Fir,Abies concolor
320343.0875,4091971.198,2019.300048828125,0.576625871,2004,bn2,Live,3,44.1,White Fir,Abies concolor
320342.5475,4091971.498,2019.300048828125,0.011922505,2004,bn2,Dead,1,9.2,White Fir,Abies concolor
320342.4375,4091971.898,2019.4300537109375,0.087483842,2004,bn2,Dead,2,20.6,White Fir,Abies concolor
320341.0675,4091973.778,2019.81005859375,0.023457481,2004,bn2,Dead,1,12.1,White Fir,Abies concolor
320340.2075,4091970.538,2019.25,0.006513545,2004,bn2,Dead,1,7.2,White Fir,Abies concolor
320339.8775,4091968.698,2018.9000244140625,0.093212751,2004,bn2,Dead,2,21.6,White Fir,Abies concolor
320339.0175,4091968.848,2018.8800048828125,3.947568013,2004,bn2,Live,5,95.8,White Fir,Abies concolor
320339.8675,4091966.718,2018.6099853515625,2.548187451,2004,bn2,Live,5,80.3,White Fir,Abies concolor
320341.1475,4091965.338,2018.3900146484375,0.300445975,2004,bn2,Live,2,33.9,White Fir,Abies concolor
320344.7975,4091964.398,2018.0799560546875,0.065390688,2004,bn2,Live,1,19.5,Incense Cedar,Calocedrus decurrens
320333.5475,4091967.238,2018.3599853515625,0.190405391,2004,bn2,Live,2,28.2,White Fir,Abies concolor
320330.3975,4091968.398,2018.22998046875,0.205816172,2004,bn2,Live,2,29.1,White Fir,Abies concolor
320327.0475,4091973.928,2018.739990234375,0.049009151,2004,bn2,Live,1,16.3,White Fir,Abies concolor
320325.0875,4091973.208,2018.4599609375,0.037956011,2004,bn2,Live,1,14.7,White Fir,Abies concolor
320324.4775,4091973.498,2018.4000244140625,0.003076899,2004,bn2,Live,1,5,Incense Cedar,Calocedrus decurrens
320324.2475,4091974.518,2018.6800537109375,1.93744894,2004,bn2,Live,4,71.9,White Fir,Abies concolor
320324.1275,4091969.998,2018.050048828125,0.003989161,2004,bn2,Live,1,5.9,White Fir,Abies concolor
320322.7675,4091970.718,2018.02001953125,2.516824442,2004,bn2,Live,4,79.9,White Fir,Abies concolor
320319.8375,4091973.558,2018.0899658203125,0.096137696,2004,bn2,Live,2,21.4,White Fir,Abies concolor
320319.7975,4091974.668,2018.22998046875,0.090671979,2004,bn2,Live,2,20.9,White Fir,Abies concolor
320318.6975,4091973.848,2017.9100341796875,0.025926658,2004,bn2,Live,1,12.6,White Fir,Abies concolor
320315.3075,4091976.178,2017.8399658203125,0.031887076,2004,bn2,Live,1,13.7,White Fir,Abies concolor
320313.1975,4091976.998,2017.8299560546875,0.013243209,2004,bn2,Live,1,9.6,White Fir,Abies concolor
320311.0975,4091977.828,2017.75,0.067040903,2004,bn2,Live,1,18.5,White Fir,Abies concolor
320314.3075,4091978.518,2018.199951171875,1.87786562,2004,bn2,Live,4,71,White Fir,Abies concolor
320312.2875,4091980.108,2018.0400390625,0.441606094,2004,bn2,Live,2,39.6,White Fir,Abies concolor
320311.4975,4091980.548,2018.010009765625,1.390640342,2004,bn2,Live,4,62.9,White Fir,Abies concolor
320308.7675,4091980.568,2017.8299560546875,0.062645541,2004,bn2,Live,1,18,White Fir,Abies concolor
320314.8175,4091981.158,2018.5699462890625,1.112574738,2004,bn2,Dead,4,62.1,White Fir,Abies concolor
320314.8075,4091982.378,2018.699951171875,2.179817143,2004,bn2,Live,4,75.4,White Fir,Abies concolor
320314.2575,4091983.338,2018.75,4.144607902,2004,bn2,Live,5,97.7,White Fir,Abies concolor
320311.0475,4091989.808,2019.530029296875,0.037956011,2004,bn2,Live,1,14.7,White Fir,Abies concolor
320313.2575,4091993.038,2020.06005859375,0.141289597,2004,bn2,Live,2,25,White Fir,Abies concolor
320312.6975,4091993.868,2020.1800537109375,0.149837595,2004,bn2,Live,2,25.6,White Fir,Abies concolor
320315.0275,4091997.198,2020.8399658203125,0.138506664,2004,bn2,Live,2,24.8,White Fir,Abies concolor
320310.7975,4091995.008,2020.1500244140625,0.385821869,2004,bn2,Live,2,37.5,White Fir,Abies concolor
320310.0775,4091994.388,2019.949951171875,2.571862033,2004,bn2,Live,5,80.6,White Fir,Abies concolor
320309.0575,4091992.098,2019.5699462890625,0.351104419,2004,bn2,Live,2,36.1,White Fir,Abies concolor
320305.7675,4091997.518,2020.0799560546875,3.937355927,2004,bn2,Live,5,95.7,White Fir,Abies concolor
320307.6075,4091997.288,2020.1300048828125,0.068640973,2004,bn2,Dead,1,19.1,White Fir,Abies concolor
320308.0675,4091998.348,2020.25,0.003989161,2004,bn2,Dead,1,5.9,White Fir,Abies concolor
320307.5975,4091998.758,2020.3499755859375,0.005159477,2004,bn2,Dead,1,6.3,Incense Cedar,Calocedrus decurrens
320310.2075,4091996.518,2020.3199462890625,0.093928482,2004,bn2,Dead,2,21.2,White Fir,Abies concolor
320310.0575,4092000.258,2020.6600341796875,0.541629221,2004,bn2,Live,3,43,White Fir,Abies concolor
320307.3075,4092002.618,2020.550048828125,0.010094627,2004,bn2,Dead,1,8.6,White Fir,Abies concolor
320308.5675,4092003.718,2020.9599609375,0.006738757,2004,bn2,Live,1,7.3,White Fir,Abies concolor
320307.2075,4092007.328,2020.8900146484375,0.040562026,2004,bn2,Live,1,15.1,White Fir,Abies concolor
320309.0475,4092009.158,2021.4300537109375,0.038936443,2004,bn2,Dead,1,16,Sugar Pine,Pinus lambertiana
320317.3875,4092010.128,2022.8599853515625,0.049877756,2004,bn2,Dead,1,17.3,Sugar Pine,Pinus lambertiana
320324.1775,4092009.268,2023.449951171875,0.037015426,2004,bn2,Dead,1,15.3,Jeffrey Pine,Pinus jeffreyi
320318.6175,4092014.258,2023.8299560546875,0.081310767,2004,bn2,Dead,1,20,White Fir,Abies concolor
320315.5575,4092013.898,2023.2900390625,0.031116731,2004,bn2,Dead,1,14.4,Incense Cedar,Calocedrus decurrens
320313.0175,4092009.548,2022.25,0.370926399,2004,bn2,Live,2,39.5,Sugar Pine,Pinus lambertiana
320313.3975,4092016.618,2023.199951171875,0.137983622,2004,bn2,Live,2,26.3,Sugar Pine,Pinus lambertiana
320316.2675,4092016.528,2023.72998046875,0.018910729,2004,bn2,Live,1,11.6,Sugar Pine,Pinus lambertiana
320315.4675,4092020.808,2024.1199951171875,0.410954723,2004,bn2,Live,3,41.2,Sugar Pine,Pinus lambertiana
320317.5675,4092020.288,2024.3699951171875,1.638423381,2004,bn2,Live,4,67.2,White Fir,Abies concolor
320316.1175,4092021.808,2024.239990234375,0.172690056,2004,bn2,Live,2,30,Incense Cedar,Calocedrus decurrens
320315.6375,4092023.578,2024.4000244140625,0.00607676,2004,bn2,Live,1,7,White Fir,Abies concolor
320300.9575,4092023.068,2023.6199951171875,5.618326973,2004,bn2,Dead,6,112.5,White Fir,Abies concolor
320375.4875,4091985.588,2018.739990234375,0.049009151,2004,bn2,Live,1,16.3,White Fir,Abies concolor
320380.2175,4091989.268,2017.5899658203125,0.24924941,2004,bn2,Live,2,35.3,Incense Cedar,Calocedrus decurrens
320379.8575,4091993.178,2018.1500244140625,0.225992351,2004,bn2,Live,2,33.8,Incense Cedar,Calocedrus decurrens
320380.5575,4091994.288,2017.81005859375,0.005922304,2004,bn2,Live,1,6.7,Incense Cedar,Calocedrus decurrens
320377.9875,4091995.288,2019,0.012659734,2004,bn2,Dead,1,9.4,Incense Cedar,Calocedrus decurrens
320377.0975,4091995.078,2019.4000244140625,1.781018354,2004,bn2,Live,4,69.5,White Fir,Abies concolor
320376.2075,4091994.868,2019.699951171875,0.229020043,2004,bn2,Live,2,34,Incense Cedar,Calocedrus decurrens
320376.7375,4091992.678,2019.1700439453125,0.13166305,2004,bn2,Live,2,26.6,Incense Cedar,Calocedrus decurrens
320375.3075,4091998.818,2020.56005859375,0.051243867,2004,bn2,Live,1,17.5,Incense Cedar,Calocedrus decurrens
320376.8975,4092000.228,2019.8399658203125,0.024461104,2004,bn2,Dead,1,12.6,Incense Cedar,Calocedrus decurrens
320377.1875,4091997.998,2019.6800537109375,0.093933589,2004,bn2,Live,2,22.9,Incense Cedar,Calocedrus decurrens
320378.4875,4091997.938,2019.2900390625,0.005657959,2004,bn2,Live,1,6.8,White Fir,Abies concolor
320381.9975,4092002.368,2018.6099853515625,0.053920055,2004,bn2,Dead,1,17.9,Incense Cedar,Calocedrus decurrens
320380.9675,4091999.778,2018.6199951171875,0.100530387,2004,bn2,Live,2,23.6,Incense Cedar,Calocedrus decurrens
320381.0575,4091996.828,2018.0799560546875,0.070011903,2004,bn2,Live,2,20.1,Incense Cedar,Calocedrus decurrens
320378.7775,4092008.948,2020.239990234375,1.884431163,2004,bn2,Live,4,71.1,White Fir,Abies concolor
320373.8575,4092006.568,2022.010009765625,0.343918077,2004,bn2,Live,2,35.8,White Fir,Abies concolor
320369.9375,4092014.238,2024.510009765625,0.003109493,2004,bn2,Live,1,5.5,Sugar Pine,Pinus lambertiana
320369.1375,4092015.048,2024.8499755859375,0.024929689,2004,bn2,Live,1,13,Sugar Pine,Pinus lambertiana
320370.3275,4092015.118,2024.489990234375,0.012879748,2004,bn2,Live,1,9.9,Sugar Pine,Pinus lambertiana
320371.9175,4092016.028,2023.68994140625,0.281067139,2004,bn2,Live,2,33,White Fir,Abies concolor
320372.8275,4092018.308,2023.3599853515625,0.262754888,2004,bn2,Dead,2,37.3,Jeffrey Pine,Pinus jeffreyi
320376.2075,4092014.398,2022,0.453421887,2004,bn2,Live,3,42.9,Jeffrey Pine,Pinus jeffreyi
320375.1575,4092016.298,2022.469970703125,1.598001372,2004,bn2,Live,4,72,Sugar Pine,Pinus lambertiana
320376.2775,4092016.848,2021.9100341796875,0.348699111,2004,bn2,Live,2,36,White Fir,Abies concolor
320376.9375,4092016.788,2021.4100341796875,1.897603312,2004,bn2,Live,4,71.3,White Fir,Abies concolor
320365.2675,4092023.358,2027.219970703125,0.551597686,2004,bn2,Live,3,46.5,Jeffrey Pine,Pinus jeffreyi
320351.3975,4092032.748,2030.8699951171875,0.089601694,2004,bn2,Live,2,20.8,White Fir,Abies concolor
320351.4675,4092035.268,2031.1800537109375,0.016626173,2004,bn2,Dead,1,11,Sugar Pine,Pinus lambertiana
320353.2375,4092035.578,2031.6700439453125,0.752518996,2004,bn2,Live,3,49.1,White Fir,Abies concolor
320355.0575,4092038.718,2031.6700439453125,0.351104419,2004,bn2,Live,2,36.1,White Fir,Abies concolor
320350.4075,4092037.038,2031.010009765625,0.242660447,2004,bn2,Live,2,31.1,White Fir,Abies concolor
320351.9975,4092038.398,2031.68994140625,0.024929689,2004,bn2,Live,1,13,Sugar Pine,Pinus lambertiana
320346.0575,4092036.238,2030.2099609375,0.014512911,2004,bn2,Dead,1,10.4,Sugar Pine,Pinus lambertiana
320344.1175,4092036.098,2029.8900146484375,0.040020365,2004,bn2,Live,1,15.8,Sugar Pine,Pinus lambertiana
320341.8175,4092033.508,2029.4599609375,5.46127645,2004,bn2,Live,6,119.3,Jeffrey Pine,Pinus jeffreyi
320349.1975,4092026.208,2029.5799560546875,1.76201538,2004,bn2,Live,4,69.2,White Fir,Abies concolor
320340.5875,4092021.198,2028.1300048828125,0.860714787,2004,bn2,Dead,4,66.5,Incense Cedar,Calocedrus decurrens
320345.2575,4092018.388,2027.8499755859375,0.006161001,2004,bn2,Dead,1,7.3,Sugar Pine,Pinus lambertiana
320332.4775,4092032.718,2027.8399658203125,3.459970022,2004,bn2,Live,5,98.9,Jeffrey Pine,Pinus jeffreyi
320337.0275,4092018.878,2027.0699462890625,0.230542316,2004,bn2,Live,2,34.1,Incense Cedar,Calocedrus decurrens
320335.2375,4092016.448,2026.4000244140625,0.030017573,2004,bn2,Live,1,13.8,Incense Cedar,Calocedrus decurrens
320334.4875,4092017.088,2026.3199462890625,1.127616303,2004,bn2,Live,3,57.8,White Fir,Abies concolor
320334.1875,4092017.928,2026.4599609375,0.044273379,2004,bn2,Live,1,16.4,Incense Cedar,Calocedrus decurrens
320332.6875,4092017.658,2026.239990234375,0.202575794,2004,bn2,Live,2,32.2,Incense Cedar,Calocedrus decurrens
320333.0175,4092016.258,2025.8699951171875,0.104412335,2004,bn2,Live,2,24,Incense Cedar,Calocedrus decurrens
320335.9975,4092014.168,2026.260009765625,5.62469373,2004,bn2,Live,6,110.5,White Fir,Abies concolor
320329.9875,4092016.278,2025.47998046875,0.083607549,2004,bn2,Dead,2,21.4,Sugar Pine,Pinus lambertiana
320329.2075,4092016.408,2025.3299560546875,0.348501791,2004,bn2,Dead,2,38.5,Sugar Pine,Pinus lambertiana
320326.7275,4092018.348,2025.260009765625,0.107647487,2004,bn2,Live,2,22.4,White Fir,Abies concolor
320325.2775,4092018.408,2025,0.559174245,2004,bn2,Live,3,50.5,Incense Cedar,Calocedrus decurrens
320324.3975,4092019.618,2025.050048828125,0.640183209,2004,bn2,Live,3,46,White Fir,Abies concolor
320322.6475,4092018.748,2024.8399658203125,0.003824892,2004,bn2,Live,1,5.8,White Fir,Abies concolor
320322.6275,4092018.398,2024.72998046875,0.743662658,2004,bn2,Live,3,57.3,Incense Cedar,Calocedrus decurrens
320322.0375,4092022.288,2024.949951171875,0.008708073,2004,bn2,Live,1,8.1,White Fir,Abies concolor
320321.9875,4092021.018,2024.8599853515625,0.944272746,2004,bn2,Live,3,58,Sugar Pine,Pinus lambertiana
320320.3675,4092022.458,2024.760009765625,0.128338556,2004,bn2,Live,2,26.3,Incense Cedar,Calocedrus decurrens
320319.1775,4092023.098,2024.719970703125,0.096730237,2004,bn2,Live,2,23.2,Incense Cedar,Calocedrus decurrens
320342.8075,4092011.288,2026.2900390625,0.284151328,2004,bn2,Live,2,35.4,Sugar Pine,Pinus lambertiana
320342.5175,4092015.498,2027.0699462890625,0.737816599,2004,bn2,Live,3,57.1,Incense Cedar,Calocedrus decurrens
320347.1175,4092014.958,2027.260009765625,1.93744894,2004,bn2,Live,4,71.9,White Fir,Abies concolor
320350.0775,4092012.588,2027.0899658203125,0.10295028,2004,bn2,Live,2,22,White Fir,Abies concolor
320350.8975,4092012.258,2026.93994140625,0.01590292,2004,bn2,Dead,1,10.8,Jeffrey Pine,Pinus jeffreyi
320326.1375,4091994.498,2021.699951171875,0.231226204,2004,bn2,Live,2,30.5,White Fir,Abies concolor
320324.9375,4091993.078,2021.4000244140625,2.32603067,2004,bn2,Live,4,77.4,White Fir,Abies concolor
320326.3075,4091992.858,2021.550048828125,0.114955006,2004,bn2,Dead,2,23.5,White Fir,Abies concolor
320315.9575,4091988.378,2019.5999755859375,0.469763558,2004,bn2,Live,3,40.6,White Fir,Abies concolor
320313.7275,4091989.388,2019.5999755859375,0.021587455,2004,bn2,Live,1,11.7,White Fir,Abies concolor
320312.9275,4091989.088,2019.5799560546875,0.37319827,2004,bn2,Live,2,37,White Fir,Abies concolor
320313.5475,4091990.668,2019.9200439453125,0.939589667,2004,bn2,Live,3,53.7,White Fir,Abies concolor
320315.6375,4091992.378,2020.1700439453125,0.008708073,2004,bn2,Live,1,8.1,White Fir,Abies concolor
320317.4475,4091993.218,2020.449951171875,1.429330988,2004,bn2,Live,4,63.6,White Fir,Abies concolor
320320.6875,4091992.158,2020.72998046875,1.113160881,2004,bn2,Live,3,57.5,White Fir,Abies concolor
320322.4675,4091993.268,2021.02001953125,1.147063669,2004,bn2,Live,3,58.2,White Fir,Abies concolor
320297.6475,4092012.428,2021.260009765625,0.761355293,2004,bn2,Live,3,57.9,Incense Cedar,Calocedrus decurrens
320299.6975,4092009.988,2020.760009765625,0.041890009,2004,bn2,Live,1,16.1,Sugar Pine,Pinus lambertiana
320299.7275,4092008.928,2020.6800537109375,0.003824892,2004,bn2,Live,1,5.8,White Fir,Abies concolor
320299.2475,4092009.458,2020.6700439453125,0.632772536,2004,bn2,Live,3,49.2,Sugar Pine,Pinus lambertiana
320299.1575,4092008.788,2020.6700439453125,0.17253381,2004,bn2,Live,2,27.1,White Fir,Abies concolor
320300.4975,4092002.378,2019.989990234375,0.08494028,2004,bn2,Live,2,21.9,Incense Cedar,Calocedrus decurrens
320301.5475,4092001.258,2020.030029296875,0.129441456,2004,bn2,Live,2,26.4,Incense Cedar,Calocedrus decurrens
320300.9575,4092000.058,2019.93994140625,0.092835356,2004,bn2,Live,2,21.1,White Fir,Abies concolor
320303.8175,4092002.678,2020.219970703125,2.208607092,2004,bn2,Live,4,75.8,White Fir,Abies concolor
320303.5975,4092003.378,2020.219970703125,0.004799936,2004,bn2,Dead,1,6.1,Incense Cedar,Calocedrus decurrens
320305.0675,4092002.588,2020.3399658203125,0.536934825,2004,bn2,Live,3,49.6,Incense Cedar,Calocedrus decurrens
320299.6675,4091994.438,2018.969970703125,0.018129929,2004,bn2,Live,1,11.4,Sugar Pine,Pinus lambertiana
320299.0475,4091989.968,2018.530029296875,14.17597827,2004,bn2,Live,6,160.4,White Fir,Abies concolor
320299.0875,4091979.898,2016.510009765625,0.008187395,2004,bn2,Live,1,7.9,White Fir,Abies concolor
320298.9475,4092051.778,2029.5699462890625,6.077003924,2004,bn2,Live,6,114,White Fir,Abies concolor
320298.7675,4091961.488,2015.3599853515625,0.022981268,2004,bn2,Live,1,12,White Fir,Abies concolor
320300.4275,4091961.068,2015.3699951171875,0.063510397,2004,bn2,Live,1,18.1,White Fir,Abies concolor
320300.0675,4091960.518,2015.3699951171875,0.027479476,2004,bn2,Dead,1,12.9,White Fir,Abies concolor
320299.6075,4091959.988,2015.300048828125,0.026955875,2004,bn2,Dead,1,12.8,White Fir,Abies concolor
320303.2075,4091959.788,2015.280029296875,1.147063669,2004,bn2,Live,3,58.2,White Fir,Abies concolor
320304.8075,4091962.398,2015.6099853515625,1.615919094,2004,bn2,Dead,4,68.1,N/A,N/A
320306.8475,4091971.968,2016.8900146484375,1.584549587,2004,bn2,Live,4,66.3,White Fir,Abies concolor
320306.1175,4091976.748,2017.199951171875,1.891010391,2004,bn2,Live,4,71.2,White Fir,Abies concolor
320312.8975,4091970.198,2016.9200439453125,0.826788232,2004,bn2,Live,3,51,White Fir,Abies concolor
320314.2075,4091966.618,2016.719970703125,0.302646916,2004,bn2,Live,2,34,White Fir,Abies concolor
320315.2675,4091971.688,2017.3499755859375,0.003508649,2004,bn2,Live,1,5.6,White Fir,Abies concolor
320317.4375,4091970.898,2017.4300537109375,0.104112861,2004,bn2,Live,2,22.1,White Fir,Abies concolor
320319.8675,4091968.558,2017.4100341796875,0.00320857,2004,bn2,Live,1,5.4,White Fir,Abies concolor
320317.7075,4091967.118,2016.8699951171875,0.023457481,2004,bn2,Live,1,12.1,White Fir,Abies concolor
320321.5575,4091967.078,2017.43994140625,0.055979625,2004,bn2,Live,1,17.2,White Fir,Abies concolor
320322.7175,4091967.218,2017.5799560546875,1.161779656,2004,bn2,Live,3,58.5,White Fir,Abies concolor
320321.5275,4091962.908,2016.9100341796875,0.019379114,2004,bn2,Live,1,11.2,White Fir,Abies concolor
320326.3475,4091964.988,2017.530029296875,0.501139188,2004,bn2,Dead,3,42.5,White Fir,Abies concolor
320327.6375,4091962.728,2017.5,1.25244001,2004,bn2,Live,4,60.3,White Fir,Abies concolor
320328.6375,4091965.028,2017.800048828125,1.363391408,2004,bn2,Live,4,62.4,White Fir,Abies concolor
320333.2775,4091965.588,2018.25,2.424122792,2004,bn2,Live,4,78.7,White Fir,Abies concolor
320322.6375,4091959.068,2016.6600341796875,0.034842675,2004,bn2,Live,1,14.2,White Fir,Abies concolor
320326.2175,4091956.568,2016.68994140625,2.667870943,2004,bn2,Live,5,81.8,White Fir,Abies concolor
