xcord,ycord,biomass,year
37,339,121.264,2040
38,339,140.536,2040
39,339,134.251,2040
40,339,134.88,2040
41,339,132.809,2040
42,339,117.45,2040
43,339,117.107,2040
44,339,95.8781,2040
45,339,94.788,2040
46,339,95.6449,2040
47,339,91.0059,2040
48,339,85.1344,2040
49,339,85.3202,2040
50,339,83.1011,2040
51,339,78.7489,2040
52,339,79.1101,2040
53,339,69.2661,2040
54,339,76.7324,2040
55,339,73.3775,2040
56,339,74.704,2040
57,339,75.2053,2040
58,339,79.4806,2040
59,339,81.2517,2040
60,339,74.3374,2040
61,339,74.1732,2040
62,339,71.9005,2040
63,339,69.5093,2040
64,339,68.7704,2040
65,339,67.6133,2040
66,339,71.7578,2040
1,338,137.124,2040
2,338,146.833,2040
3,338,162.425,2040
4,338,167.808,2040
5,338,170.729,2040
6,338,164.78,2040
7,338,174.376,2040
8,338,174.559,2040
9,338,148.167,2040
10,338,128.172,2040
11,338,113.109,2040
12,338,134.2,2040
13,338,147.499,2040
14,338,140.866,2040
15,338,132.328,2040
16,338,142.465,2040
17,338,137.611,2040
18,338,137.805,2040
19,338,151.309,2040
20,338,156.228,2040
21,338,158.623,2040
22,338,138.161,2040
23,338,125.959,2040
24,338,115.592,2040
25,338,112.188,2040
26,338,106.15,2040
27,338,117.255,2040
28,338,108.051,2040
29,338,108.312,2040
30,338,107.133,2040
31,338,110.299,2040
32,338,114.894,2040
33,338,103.297,2040
34,338,110.428,2040
35,338,114.529,2040
36,338,120.66,2040
37,338,131.341,2040
38,338,131.006,2040
39,338,137.849,2040
40,338,129.059,2040
41,338,130.322,2040
42,338,127.049,2040
43,338,119.391,2040
44,338,105.629,2040
45,338,104.005,2040
46,338,98.9303,2040
47,338,102.238,2040
48,338,98.3024,2040
49,338,84.7142,2040
50,338,81.2615,2040
51,338,64.639,2040
52,338,65.5806,2040
53,338,57.0952,2040
54,338,77.721,2040
55,338,70.9642,2040
56,338,64.959,2040
57,338,69.4851,2040
58,338,74.1599,2040
59,338,76.4268,2040
60,338,67.6202,2040
61,338,66.9675,2040
62,338,67.7777,2040
63,338,67.6044,2040
64,338,66.2706,2040
65,338,63.5065,2040
66,338,63.8481,2040
67,338,64.5905,2040
1,337,150.401,2040
2,337,150.933,2040
3,337,166.163,2040
4,337,168.821,2040
5,337,168.532,2040
6,337,162.16,2040
7,337,167.606,2040
8,337,152.698,2040
9,337,131.872,2040
10,337,132.639,2040
11,337,119.36,2040
12,337,139.806,2040
13,337,137.86,2040
14,337,132.251,2040
15,337,150.784,2040
16,337,147.081,2040
17,337,130.741,2040
18,337,134.849,2040
19,337,142.932,2040
20,337,162.898,2040
21,337,165.275,2040
22,337,142.672,2040
23,337,122.969,2040
24,337,113.274,2040
25,337,114.266,2040
26,337,109.284,2040
27,337,107.194,2040
28,337,108.049,2040
29,337,118.814,2040
30,337,113.136,2040
31,337,114.365,2040
32,337,112.106,2040
33,337,105.293,2040
34,337,104.756,2040
35,337,113.498,2040
36,337,123.665,2040
37,337,118.708,2040
38,337,113.914,2040
39,337,125.322,2040
40,337,118.762,2040
41,337,135.266,2040
42,337,129.651,2040
43,337,110.656,2040
44,337,112.068,2040
45,337,120.011,2040
46,337,108.899,2040
47,337,107.738,2040
48,337,102.871,2040
49,337,92.1131,2040
50,337,84.6679,2040
51,337,77.623,2040
52,337,75.6616,2040
53,337,82.1437,2040
54,337,79.1697,2040
55,337,73.1439,2040
56,337,73.6994,2040
57,337,67.8591,2040
58,337,72.9639,2040
59,337,74.1566,2040
60,337,71.6576,2040
61,337,70.778,2040
62,337,67.1208,2040
63,337,65.3142,2040
64,337,61.7511,2040
65,337,64.457,2040
66,337,64.3976,2040
67,337,63.352,2040
68,337,65.604,2040
1,336,141.617,2040
2,336,159.83,2040
3,336,153.496,2040
4,336,156.77,2040
5,336,166.91,2040
6,336,164.047,2040
7,336,150.42,2040
8,336,129.147,2040
9,336,138.325,2040
10,336,146.987,2040
11,336,136.353,2040
12,336,132.054,2040
13,336,138.995,2040
14,336,152.149,2040
15,336,170.858,2040
16,336,166.882,2040
17,336,143.482,2040
18,336,148.385,2040
19,336,159.16,2040
20,336,164.486,2040
21,336,164.091,2040
22,336,147.194,2040
23,336,121.678,2040
24,336,115.582,2040
25,336,120.519,2040
26,336,110.806,2040
27,336,101.953,2040
28,336,111.29,2040
29,336,129.893,2040
30,336,126.255,2040
31,336,126.063,2040
32,336,113.977,2040
33,336,105.178,2040
34,336,105.454,2040
35,336,106.359,2040
36,336,112.822,2040
37,336,98.998,2040
38,336,105.645,2040
39,336,114.309,2040
40,336,120.588,2040
41,336,131.396,2040
42,336,121.6,2040
43,336,114.634,2040
44,336,128.766,2040
45,336,140.534,2040
46,336,118.164,2040
47,336,104.673,2040
48,336,103.76,2040
49,336,88.035,2040
50,336,72.7388,2040
51,336,81.8171,2040
52,336,85.9487,2040
53,336,76.9098,2040
54,336,79.5399,2040
55,336,71.1474,2040
56,336,78.1217,2040
57,336,80.1848,2040
58,336,78.1359,2040
59,336,72.7265,2040
60,336,64.5661,2040
61,336,62.7485,2040
62,336,69.9563,2040
63,336,71.868,2040
64,336,64.8738,2040
65,336,65.8156,2040
66,336,60.7748,2040
67,336,63.6479,2040
68,336,63.3319,2040
1,335,156.487,2040
2,335,152.44,2040
3,335,156.939,2040
4,335,148.553,2040
5,335,155.782,2040
6,335,144.953,2040
7,335,136.388,2040
8,335,137.352,2040
9,335,151.531,2040
10,335,141.284,2040
11,335,142.963,2040
12,335,141.255,2040
13,335,162.319,2040
14,335,171.41,2040
15,335,162.797,2040
16,335,165.421,2040
17,335,145.074,2040
18,335,151.174,2040
19,335,158.355,2040
20,335,160.717,2040
21,335,148.595,2040
22,335,151.361,2040
23,335,136.165,2040
24,335,133.378,2040
25,335,130.252,2040
26,335,121.863,2040
27,335,109.635,2040
28,335,121.945,2040
29,335,131.379,2040
30,335,132.375,2040
31,335,134.066,2040
32,335,115.729,2040
33,335,118.266,2040
34,335,109.608,2040
35,335,110.05,2040
36,335,102.633,2040
37,335,104.034,2040
38,335,104.329,2040
39,335,106.76,2040
40,335,120.32,2040
41,335,128.08,2040
42,335,127.923,2040
43,335,116.279,2040
44,335,113.004,2040
45,335,124.161,2040
46,335,115.113,2040
47,335,108.609,2040
48,335,99.2326,2040
49,335,93.5347,2040
50,335,75.692,2040
51,335,88.1631,2040
52,335,77.3585,2040
53,335,75.6828,2040
54,335,82.8682,2040
55,335,76.3761,2040
56,335,78.0181,2040
57,335,77.9753,2040
58,335,74.5002,2040
59,335,73.2095,2040
60,335,67.564,2040
61,335,70.8615,2040
62,335,70.0582,2040
63,335,68.5572,2040
64,335,67.5819,2040
65,335,62.7583,2040
66,335,57.7649,2040
67,335,62.6752,2040
68,335,67.3816,2040
1,334,150.279,2040
2,334,155.176,2040
3,334,152.25,2040
4,334,156.031,2040
5,334,150.078,2040
6,334,132.741,2040
7,334,143.021,2040
8,334,149.548,2040
9,334,159.317,2040
10,334,128.778,2040
11,334,130.306,2040
12,334,141.592,2040
13,334,158.886,2040
14,334,156.288,2040
15,334,165.023,2040
16,334,155.312,2040
17,334,150.484,2040
18,334,134.225,2040
19,334,158.517,2040
20,334,157.009,2040
21,334,155.769,2040
22,334,159.659,2040
23,334,158.266,2040
24,334,154.09,2040
25,334,152.933,2040
26,334,144.483,2040
27,334,131.927,2040
28,334,132.812,2040
29,334,135.301,2040
30,334,131.403,2040
31,334,133.477,2040
32,334,121.124,2040
33,334,108.523,2040
34,334,105.651,2040
35,334,102.767,2040
36,334,106.383,2040
37,334,102.803,2040
38,334,109.093,2040
39,334,110.584,2040
40,334,113.355,2040
41,334,118.397,2040
42,334,124.951,2040
43,334,124.813,2040
44,334,113.081,2040
45,334,103.665,2040
46,334,107.26,2040
47,334,98.1525,2040
48,334,102.528,2040
49,334,93.6308,2040
50,334,84.9946,2040
51,334,82.5619,2040
52,334,80.438,2040
53,334,76.1452,2040
54,334,74.1392,2040
55,334,66.5814,2040
56,334,70.3111,2040
57,334,71.434,2040
58,334,79.5204,2040
59,334,76.5695,2040
60,334,77.5135,2040
61,334,72.3236,2040
62,334,73.3019,2040
63,334,70.9684,2040
64,334,65.6729,2040
65,334,63.438,2040
66,334,63.6863,2040
67,334,62.5682,2040
68,334,64.9585,2040
2,333,156.04,2040
3,333,156.206,2040
4,333,157.411,2040
5,333,128.499,2040
6,333,140.413,2040
7,333,149.593,2040
8,333,147.907,2040
9,333,133.144,2040
10,333,126.92,2040
11,333,120.157,2040
12,333,120.463,2040
13,333,147.193,2040
14,333,163.452,2040
15,333,160.361,2040
16,333,147.277,2040
17,333,158.073,2040
18,333,147.431,2040
19,333,146.615,2040
20,333,148.871,2040
21,333,159.692,2040
22,333,176.406,2040
23,333,152.025,2040
24,333,159.812,2040
25,333,168.292,2040
26,333,174.176,2040
27,333,177.067,2040
28,333,169.896,2040
29,333,163.618,2040
30,333,138.654,2040
31,333,129.636,2040
32,333,130.732,2040
33,333,116.45,2040
34,333,112.383,2040
35,333,111.905,2040
36,333,113.393,2040
37,333,116.935,2040
38,333,111.91,2040
39,333,125.196,2040
40,333,114.304,2040
41,333,105.035,2040
42,333,128.771,2040
43,333,135.845,2040
44,333,129.402,2040
45,333,122.436,2040
46,333,110.753,2040
47,333,107.152,2040
48,333,87.3968,2040
49,333,89.501,2040
50,333,91.651,2040
51,333,88.3577,2040
52,333,82.7895,2040
53,333,79.9818,2040
54,333,70.2449,2040
55,333,70.2942,2040
56,333,71.5278,2040
57,333,65.8599,2040
58,333,70.9194,2040
59,333,68.2627,2040
60,333,74.4278,2040
61,333,70.5116,2040
62,333,74.2923,2040
63,333,70.2952,2040
64,333,66.1806,2040
65,333,61.6458,2040
66,333,62.2896,2040
67,333,61.732,2040
68,333,63.0118,2040
69,333,61.7087,2040
2,332,142.212,2040
3,332,160.817,2040
4,332,109.199,2040
5,332,127.987,2040
6,332,160.556,2040
7,332,166.705,2040
8,332,160.882,2040
9,332,149.148,2040
10,332,126.36,2040
11,332,92.5031,2040
12,332,81.4356,2040
13,332,122.354,2040
14,332,141.657,2040
15,332,146.04,2040
16,332,143.925,2040
17,332,141.346,2040
18,332,149.737,2040
19,332,149.284,2040
20,332,156.204,2040
21,332,159.365,2040
22,332,175.794,2040
23,332,144.55,2040
24,332,166.08,2040
25,332,177.218,2040
26,332,177.923,2040
27,332,174.399,2040
28,332,175.696,2040
29,332,174.594,2040
30,332,173.679,2040
31,332,179.867,2040
32,332,160.635,2040
33,332,135.515,2040
34,332,126.381,2040
35,332,119.207,2040
36,332,123.916,2040
37,332,128.112,2040
38,332,114.451,2040
39,332,125.003,2040
40,332,126.206,2040
41,332,124.169,2040
42,332,121.247,2040
43,332,126.958,2040
44,332,141.829,2040
45,332,134.655,2040
46,332,103.567,2040
47,332,88.2576,2040
48,332,93.0266,2040
49,332,84.8146,2040
50,332,89.4719,2040
51,332,90.9777,2040
52,332,85.1676,2040
53,332,79.6162,2040
54,332,74.5443,2040
55,332,66.9479,2040
56,332,68.0142,2040
57,332,66.5045,2040
58,332,65.4863,2040
59,332,63.4885,2040
60,332,65.834,2040
61,332,68.0107,2040
62,332,75.1765,2040
63,332,73.0266,2040
64,332,61.3252,2040
65,332,61.7019,2040
66,332,61.8367,2040
67,332,64.5657,2040
68,332,62.8318,2040
69,332,63.5534,2040
70,332,67.934,2040
2,331,151.307,2040
3,331,160.037,2040
4,331,122.096,2040
5,331,156.466,2040
6,331,156.815,2040
7,331,158.39,2040
8,331,141.909,2040
9,331,134.485,2040
10,331,121.222,2040
11,331,95.1717,2040
12,331,83.4375,2040
13,331,107.645,2040
14,331,129.334,2040
15,331,137.961,2040
16,331,139.444,2040
17,331,140.069,2040
18,331,145.861,2040
19,331,132.085,2040
20,331,134.418,2040
21,331,148.41,2040
22,331,168.102,2040
23,331,137.159,2040
24,331,136.208,2040
25,331,149.175,2040
26,331,162.183,2040
27,331,157.928,2040
28,331,146.932,2040
29,331,152.014,2040
30,331,163.54,2040
31,331,160.256,2040
32,331,163.767,2040
33,331,159.258,2040
34,331,162.496,2040
35,331,162.462,2040
36,331,151.747,2040
37,331,144.01,2040
38,331,131.768,2040
39,331,124.537,2040
40,331,121.067,2040
41,331,124.038,2040
42,331,102.994,2040
43,331,116.035,2040
44,331,129.939,2040
45,331,133.134,2040
46,331,118.286,2040
47,331,108.687,2040
48,331,95.7897,2040
49,331,93.8958,2040
50,331,92.9153,2040
51,331,80.8057,2040
52,331,75.2405,2040
53,331,79.1424,2040
54,331,78.8398,2040
55,331,84.0934,2040
56,331,69.2517,2040
57,331,73.1969,2040
58,331,63.5073,2040
59,331,60.0781,2040
60,331,66.9637,2040
61,331,74.2994,2040
62,331,68.4493,2040
63,331,68.2491,2040
64,331,60.3565,2040
65,331,61.5446,2040
66,331,61.5807,2040
67,331,61.0585,2040
68,331,64.3477,2040
69,331,65.1311,2040
70,331,69.455,2040
4,330,118.412,2040
5,330,136.384,2040
6,330,143.265,2040
7,330,152.073,2040
8,330,149.157,2040
9,330,138.472,2040
10,330,128.213,2040
11,330,121.336,2040
12,330,112.378,2040
13,330,120.093,2040
14,330,125.225,2040
15,330,122.963,2040
16,330,124.245,2040
17,330,131.044,2040
18,330,129.537,2040
19,330,115.884,2040
20,330,119.775,2040
21,330,129.78,2040
22,330,137.141,2040
23,330,120.825,2040
24,330,123.406,2040
25,330,135.24,2040
26,330,144.47,2040
27,330,147.588,2040
28,330,162.138,2040
29,330,157.413,2040
30,330,165.059,2040
31,330,171.146,2040
32,330,167.05,2040
33,330,174.097,2040
34,330,171.99,2040
35,330,177.272,2040
36,330,179.327,2040
37,330,163.236,2040
38,330,158.579,2040
39,330,144.071,2040
40,330,118.821,2040
41,330,117.551,2040
42,330,120.52,2040
43,330,116.717,2040
44,330,111.243,2040
45,330,98.5711,2040
46,330,102.085,2040
47,330,116.664,2040
48,330,99.0172,2040
49,330,94.0461,2040
50,330,92.1722,2040
51,330,84.7224,2040
52,330,78.1802,2040
53,330,81.2,2040
54,330,79.9628,2040
55,330,81.6657,2040
56,330,79.0965,2040
57,330,69.0297,2040
58,330,52.8813,2040
59,330,65.3627,2040
60,330,62.0497,2040
61,330,69.827,2040
62,330,66.6343,2040
63,330,65.6447,2040
64,330,65.4461,2040
65,330,62.1076,2040
66,330,60.4018,2040
67,330,65.7664,2040
68,330,68.6685,2040
69,330,65.9046,2040
70,330,70.1409,2040
71,330,67.3795,2040
3,329,159.32,2040
4,329,138.743,2040
5,329,128.689,2040
6,329,128.283,2040
7,329,145.171,2040
8,329,144.168,2040
9,329,129.498,2040
10,329,122.279,2040
11,329,123.17,2040
12,329,133.888,2040
13,329,141.553,2040
14,329,140.388,2040
15,329,130.956,2040
16,329,127.377,2040
17,329,121.935,2040
18,329,111.39,2040
19,329,112.841,2040
20,329,113.348,2040
21,329,118.793,2040
22,329,134.351,2040
23,329,121.912,2040
24,329,136.68,2040
25,329,129.022,2040
26,329,146.923,2040
27,329,156.27,2040
28,329,181.755,2040
29,329,179.664,2040
30,329,175.67,2040
31,329,168.434,2040
32,329,175.142,2040
33,329,177.593,2040
34,329,169.735,2040
35,329,182.962,2040
36,329,179.796,2040
37,329,172.031,2040
38,329,166.124,2040
39,329,138.194,2040
40,329,124.199,2040
41,329,122.529,2040
42,329,123.21,2040
43,329,117.401,2040
44,329,110.464,2040
45,329,103.465,2040
46,329,109.747,2040
47,329,115.78,2040
48,329,102.032,2040
49,329,104.694,2040
50,329,100.651,2040
51,329,89.5124,2040
52,329,81.7734,2040
53,329,89.7652,2040
54,329,73.7999,2040
55,329,77.8047,2040
56,329,78.4264,2040
57,329,69.4808,2040
58,329,61.6091,2040
59,329,61.5336,2040
60,329,63.9191,2040
61,329,75.8253,2040
62,329,68.2303,2040
63,329,63.8782,2040
64,329,63.6862,2040
65,329,61.2387,2040
66,329,64.1047,2040
67,329,69.0416,2040
68,329,72.9933,2040
69,329,70.7161,2040
70,329,67.8044,2040
71,329,61.9798,2040
3,328,147.258,2040
4,328,144.519,2040
5,328,151.984,2040
6,328,136.011,2040
7,328,134.149,2040
8,328,130.564,2040
9,328,117.983,2040
10,328,122.66,2040
11,328,138.07,2040
12,328,134.477,2040
13,328,139.664,2040
14,328,135.82,2040
15,328,145.261,2040
16,328,129.17,2040
17,328,125.916,2040
18,328,123.944,2040
19,328,124.24,2040
20,328,132.779,2040
21,328,146.695,2040
22,328,159.301,2040
23,328,133.329,2040
24,328,145.495,2040
25,328,131.367,2040
26,328,154.757,2040
27,328,145.334,2040
28,328,155.098,2040
29,328,168.006,2040
30,328,173.055,2040
31,328,168.35,2040
32,328,166.528,2040
33,328,186.328,2040
34,328,189.303,2040
35,328,171.868,2040
36,328,180.033,2040
37,328,169.541,2040
38,328,165.66,2040
39,328,127.083,2040
40,328,133.149,2040
41,328,129.042,2040
42,328,123.056,2040
43,328,119.779,2040
44,328,112.554,2040
45,328,114.832,2040
46,328,125.484,2040
47,328,131.186,2040
48,328,118.49,2040
49,328,114.857,2040
50,328,98.2831,2040
51,328,86.984,2040
52,328,83.1407,2040
53,328,78.8596,2040
54,328,79.4019,2040
55,328,79.3554,2040
56,328,77.8501,2040
57,328,66.1284,2040
58,328,60.2702,2040
59,328,62.5121,2040
60,328,65.111,2040
61,328,72.5948,2040
62,328,69.8015,2040
63,328,67.988,2040
64,328,65.1848,2040
65,328,64.7136,2040
66,328,60.7014,2040
67,328,68.0358,2040
68,328,78.0348,2040
69,328,68.841,2040
70,328,65.0123,2040
71,328,68.0089,2040
2,327,123.483,2040
3,327,139.974,2040
4,327,150.515,2040
5,327,139.837,2040
6,327,125.08,2040
7,327,119.073,2040
8,327,111.391,2040
9,327,101.431,2040
10,327,102.836,2040
11,327,136.535,2040
12,327,129.725,2040
13,327,127.317,2040
14,327,139.501,2040
15,327,139.417,2040
16,327,143.473,2040
17,327,141.821,2040
18,327,144.06,2040
19,327,138.461,2040
20,327,131.271,2040
21,327,135.428,2040
22,327,172.882,2040
23,327,169.545,2040
24,327,159.298,2040
25,327,168.434,2040
26,327,173.509,2040
27,327,172.081,2040
28,327,175.358,2040
29,327,168.019,2040
30,327,165.614,2040
31,327,172.824,2040
32,327,158.098,2040
33,327,181.182,2040
34,327,182.367,2040
35,327,173.11,2040
36,327,188.835,2040
37,327,168.858,2040
38,327,156.045,2040
39,327,121.516,2040
40,327,119.467,2040
41,327,124.429,2040
42,327,121.035,2040
43,327,117.807,2040
44,327,119.685,2040
45,327,117.489,2040
46,327,125.97,2040
47,327,113.707,2040
48,327,109.138,2040
49,327,111.598,2040
50,327,103.052,2040
51,327,76.5755,2040
52,327,79.5362,2040
53,327,76.4123,2040
54,327,79.3905,2040
55,327,76.4446,2040
56,327,73.1244,2040
57,327,70.712,2040
58,327,56.9361,2040
59,327,67.0933,2040
60,327,65.3995,2040
61,327,61.464,2040
62,327,62.1613,2040
63,327,65.0005,2040
64,327,62.2844,2040
65,327,52.3396,2040
66,327,64.2497,2040
67,327,71.8844,2040
68,327,75.7753,2040
69,327,74.7731,2040
70,327,68.3901,2040
71,327,61.7156,2040
72,327,67.5097,2040
73,327,61.537,2040
2,326,134.205,2040
3,326,155.732,2040
4,326,156.282,2040
5,326,125.833,2040
6,326,138.878,2040
7,326,122.538,2040
8,326,111.493,2040
9,326,90.0527,2040
10,326,113.398,2040
11,326,138.178,2040
12,326,129.506,2040
13,326,133.639,2040
14,326,138.697,2040
15,326,146.849,2040
16,326,152.456,2040
17,326,142.185,2040
18,326,124.516,2040
19,326,127.505,2040
20,326,140.933,2040
21,326,158.955,2040
22,326,173.76,2040
23,326,183.601,2040
24,326,171.412,2040
25,326,178.795,2040
26,326,191.226,2040
27,326,172.949,2040
28,326,162.727,2040
29,326,179.656,2040
30,326,170.234,2040
31,326,157.692,2040
32,326,167.798,2040
33,326,180.876,2040
34,326,179.664,2040
35,326,185.608,2040
36,326,186.886,2040
37,326,176.665,2040
38,326,152.293,2040
39,326,136.433,2040
40,326,117.34,2040
41,326,115.791,2040
42,326,125.119,2040
43,326,113.556,2040
44,326,103.015,2040
45,326,109.764,2040
46,326,110.637,2040
47,326,102.933,2040
48,326,108.107,2040
49,326,102.072,2040
50,326,101.613,2040
51,326,78.7373,2040
52,326,78.9765,2040
53,326,78.5182,2040
54,326,77.6562,2040
55,326,74.0417,2040
56,326,69.7123,2040
57,326,62.148,2040
58,326,65.184,2040
59,326,70.316,2040
60,326,66.178,2040
61,326,65.6055,2040
62,326,67.7895,2040
63,326,65.1734,2040
64,326,58.6705,2040
65,326,60.0805,2040
66,326,66.364,2040
67,326,69.1575,2040
68,326,75.1948,2040
69,326,82.1647,2040
70,326,74.8551,2040
71,326,65.1522,2040
72,326,64.8848,2040
73,326,63.9284,2040
2,325,102.238,2040
3,325,141.589,2040
4,325,149.41,2040
5,325,145.805,2040
6,325,146.432,2040
7,325,131.193,2040
8,325,136.2,2040
9,325,129.998,2040
10,325,139.713,2040
11,325,124.699,2040
12,325,130.618,2040
13,325,136.328,2040
14,325,124.907,2040
15,325,132.156,2040
16,325,139.328,2040
17,325,133.584,2040
18,325,130.256,2040
19,325,120.375,2040
20,325,156.976,2040
21,325,152.883,2040
22,325,163.566,2040
23,325,177.572,2040
24,325,162.967,2040
25,325,174.454,2040
26,325,193.285,2040
27,325,187.609,2040
28,325,170.367,2040
29,325,155.955,2040
30,325,158.046,2040
31,325,171.196,2040
32,325,176.311,2040
33,325,180.945,2040
34,325,193.143,2040
35,325,186.448,2040
36,325,198.137,2040
37,325,181.383,2040
38,325,139.28,2040
39,325,140.82,2040
40,325,126.488,2040
41,325,117.009,2040
42,325,116.193,2040
43,325,110.745,2040
44,325,97.9233,2040
45,325,111.898,2040
46,325,99.9829,2040
47,325,100.591,2040
48,325,105.199,2040
49,325,97.8101,2040
50,325,89.1824,2040
51,325,78.9472,2040
52,325,78.5507,2040
53,325,78.2965,2040
54,325,76.5412,2040
55,325,75.3681,2040
56,325,72.1873,2040
57,325,66.808,2040
58,325,69.0958,2040
59,325,60.9734,2040
60,325,63.6322,2040
61,325,65.4502,2040
62,325,67.2547,2040
63,325,66.3596,2040
64,325,67.2407,2040
65,325,66.6177,2040
66,325,69.5602,2040
67,325,70.563,2040
68,325,72.5286,2040
69,325,77.1554,2040
70,325,79.2533,2040
71,325,67.8657,2040
72,325,65.2822,2040
73,325,66.8157,2040
2,324,99.0947,2040
3,324,121.137,2040
4,324,160.919,2040
5,324,149.252,2040
6,324,143.719,2040
7,324,135.29,2040
8,324,128.413,2040
9,324,138.122,2040
10,324,131.46,2040
11,324,137.368,2040
12,324,144.042,2040
13,324,139.747,2040
14,324,140.265,2040
15,324,149.59,2040
16,324,136.709,2040
17,324,139.052,2040
18,324,147.434,2040
19,324,145.934,2040
20,324,143.989,2040
21,324,141.142,2040
22,324,149.59,2040
23,324,159.804,2040
24,324,160.397,2040
25,324,169.581,2040
26,324,180.261,2040
27,324,185.583,2040
28,324,178.149,2040
29,324,168.503,2040
30,324,173.555,2040
31,324,177.028,2040
32,324,172.171,2040
33,324,175.037,2040
34,324,183.182,2040
35,324,187.499,2040
36,324,192.879,2040
37,324,178.855,2040
38,324,136.196,2040
39,324,140.972,2040
40,324,129.397,2040
41,324,114.159,2040
42,324,116.11,2040
43,324,108.354,2040
44,324,107.91,2040
45,324,98.311,2040
46,324,90.6661,2040
47,324,92.6022,2040
48,324,94.097,2040
49,324,96.7732,2040
50,324,84.2435,2040
51,324,80.0815,2040
52,324,79.1956,2040
53,324,78.3254,2040
54,324,76.7247,2040
55,324,69.7222,2040
56,324,70.7689,2040
57,324,73.8691,2040
58,324,67.8799,2040
59,324,67.9318,2040
60,324,69.0879,2040
61,324,71.8129,2040
62,324,68.0747,2040
63,324,66.7038,2040
64,324,68.7883,2040
65,324,69.1397,2040
66,324,66.7908,2040
67,324,67.117,2040
68,324,71.5667,2040
69,324,76.8164,2040
70,324,68.1461,2040
71,324,63.4141,2040
72,324,66.9803,2040
73,324,68.0065,2040
3,323,97.3416,2040
5,323,145.635,2040
6,323,138.23,2040
7,323,134.575,2040
8,323,124.256,2040
9,323,131.351,2040
10,323,130.902,2040
11,323,109.704,2040
12,323,138.06,2040
13,323,149.742,2040
14,323,155.389,2040
15,323,152.698,2040
16,323,157.294,2040
17,323,151.646,2040
18,323,153.511,2040
19,323,143.485,2040
20,323,141.234,2040
21,323,149.875,2040
22,323,165.325,2040
23,323,166.164,2040
24,323,155.161,2040
25,323,180.19,2040
26,323,189.334,2040
27,323,195.376,2040
28,323,188.82,2040
29,323,159.264,2040
30,323,166.982,2040
31,323,173.067,2040
32,323,158.009,2040
33,323,155.584,2040
34,323,156.334,2040
35,323,168.893,2040
36,323,169.816,2040
37,323,160.413,2040
38,323,138.125,2040
39,323,131.216,2040
40,323,121.614,2040
41,323,114.451,2040
42,323,110.23,2040
43,323,111.597,2040
44,323,106.489,2040
45,323,100.252,2040
46,323,96.7891,2040
47,323,95.9403,2040
48,323,99.3668,2040
49,323,103.206,2040
50,323,84.1596,2040
51,323,85.0742,2040
52,323,87.4861,2040
53,323,84.8087,2040
54,323,83.1158,2040
55,323,79.3485,2040
56,323,80.8674,2040
57,323,76.8227,2040
58,323,74.4655,2040
59,323,72.414,2040
60,323,70.247,2040
61,323,71.3733,2040
62,323,72.313,2040
63,323,69.8993,2040
64,323,74.6366,2040
65,323,76.4501,2040
66,323,70.958,2040
67,323,71.9569,2040
68,323,68.7212,2040
69,323,68.2957,2040
70,323,66.1766,2040
71,323,65.7928,2040
72,323,73.1947,2040
5,322,118.523,2040
6,322,132.932,2040
7,322,138.663,2040
8,322,125.75,2040
9,322,119.322,2040
10,322,108.949,2040
11,322,122.762,2040
12,322,137.007,2040
13,322,152.775,2040
14,322,138.459,2040
15,322,142.456,2040
16,322,172.395,2040
17,322,155.141,2040
18,322,161.796,2040
19,322,143.982,2040
20,322,144.416,2040
21,322,153.985,2040
22,322,156.018,2040
23,322,143.909,2040
24,322,127.478,2040
25,322,142.212,2040
26,322,177.655,2040
27,322,185.759,2040
28,322,165.643,2040
29,322,158.267,2040
30,322,156.228,2040
31,322,151.629,2040
32,322,147.559,2040
33,322,160.525,2040
34,322,159.47,2040
35,322,157.44,2040
36,322,154.872,2040
37,322,170.74,2040
38,322,171.638,2040
39,322,169.805,2040
40,322,150.208,2040
41,322,130.67,2040
42,322,110.424,2040
43,322,108.869,2040
44,322,110.952,2040
45,322,109.222,2040
46,322,109.75,2040
47,322,102.343,2040
48,322,108.296,2040
49,322,104.491,2040
50,322,85.358,2040
51,322,82.0004,2040
52,322,79.5806,2040
53,322,83.715,2040
54,322,83.2102,2040
55,322,84.6499,2040
56,322,86.3216,2040
57,322,80.3846,2040
58,322,82.5025,2040
59,322,81.7558,2040
60,322,80.8277,2040
61,322,71.136,2040
62,322,72.8286,2040
63,322,76.2037,2040
64,322,74.5628,2040
65,322,74.9756,2040
66,322,72.2977,2040
67,322,71.7014,2040
68,322,67.6371,2040
69,322,69.213,2040
70,322,63.0631,2040
4,321,90.7061,2040
5,321,94.8738,2040
6,321,102.471,2040
7,321,99.303,2040
8,321,111.957,2040
9,321,103.98,2040
10,321,120.979,2040
11,321,143.785,2040
12,321,152.468,2040
13,321,167.716,2040
14,321,150.058,2040
15,321,140.796,2040
16,321,168.115,2040
17,321,146.791,2040
18,321,157.082,2040
19,321,142.829,2040
20,321,148.64,2040
21,321,152.297,2040
22,321,131.648,2040
23,321,115.362,2040
24,321,100.945,2040
25,321,123.4,2040
26,321,157.924,2040
27,321,167.755,2040
28,321,152.992,2040
29,321,140.152,2040
30,321,154.682,2040
31,321,143.422,2040
32,321,150.822,2040
33,321,155.979,2040
34,321,158.156,2040
35,321,149.557,2040
36,321,154.315,2040
